anchor_idx,query_idx,num_matches,num_inliers,anchor_range
3338,16600,662,505,"(2668, 3671)"
3348,16600,564,455,"(2668, 3671)"
3318,16600,643,451,"(2668, 3671)"
3308,16620,377,281,"(2668, 3671)"
3338,16620,509,280,"(2668, 3671)"
3348,16620,431,254,"(2668, 3671)"
3328,16640,501,357,"(2668, 3671)"
3308,16640,454,317,"(2668, 3671)"
3318,16640,500,299,"(2668, 3671)"
3308,16660,525,372,"(2668, 3671)"
3298,16660,577,368,"(2668, 3671)"
3288,16660,487,344,"(2668, 3671)"
3238,16680,616,405,"(2668, 3671)"
3248,16680,605,403,"(2668, 3671)"
3278,16680,598,399,"(2668, 3671)"
3278,16700,647,527,"(2668, 3671)"
3268,16700,655,493,"(2668, 3671)"
3258,16700,666,473,"(2668, 3671)"
3248,16720,576,364,"(2668, 3671)"
3238,16720,582,356,"(2668, 3671)"
3178,16720,553,343,"(2668, 3671)"
3238,16740,616,381,"(2668, 3671)"
3218,16740,587,375,"(2668, 3671)"
3228,16740,592,358,"(2668, 3671)"
3218,16760,634,434,"(2668, 3671)"
3228,16760,573,398,"(2668, 3671)"
3208,16760,597,371,"(2668, 3671)"
3218,16780,661,457,"(2668, 3671)"
3188,16780,635,416,"(2668, 3671)"
3208,16780,677,414,"(2668, 3671)"
3208,16800,524,336,"(2668, 3671)"
3198,16800,563,335,"(2668, 3671)"
3178,16800,561,322,"(2668, 3671)"
3178,16820,614,414,"(2668, 3671)"
3158,16820,649,398,"(2668, 3671)"
3168,16820,594,367,"(2668, 3671)"
3158,16840,574,401,"(2668, 3671)"
3148,16840,552,347,"(2668, 3671)"
3138,16840,562,343,"(2668, 3671)"
3148,16860,609,456,"(2668, 3671)"
3138,16860,661,424,"(2668, 3671)"
3128,16860,515,320,"(2668, 3671)"
3138,16880,306,222,"(2668, 3671)"
3118,16880,402,199,"(2668, 3671)"
2948,16880,335,175,"(2668, 3671)"
3078,16900,409,253,"(2668, 3671)"
3058,16900,348,241,"(2668, 3671)"
3098,16900,433,238,"(2668, 3671)"
3078,16920,593,376,"(2668, 3671)"
3088,16920,582,369,"(2668, 3671)"
3098,16920,503,344,"(2668, 3671)"
3058,16940,382,235,"(2668, 3671)"
3088,16940,306,213,"(2668, 3671)"
3048,16940,352,211,"(2668, 3671)"
3058,16960,579,388,"(2668, 3671)"
3038,16960,557,346,"(2668, 3671)"
3028,16960,517,326,"(2668, 3671)"
3028,16980,672,435,"(2668, 3671)"
3018,16980,597,406,"(2668, 3671)"
3008,16980,586,372,"(2668, 3671)"
3008,17000,682,450,"(2668, 3671)"
3018,17000,623,430,"(2668, 3671)"
2998,17000,651,410,"(2668, 3671)"
2968,17020,661,452,"(2668, 3671)"
2978,17020,646,405,"(2668, 3671)"
2948,17020,617,391,"(2668, 3671)"
2948,17040,733,484,"(2668, 3671)"
2958,17040,680,446,"(2668, 3671)"
2938,17040,673,435,"(2668, 3671)"
2928,17060,680,503,"(2668, 3671)"
2938,17060,652,480,"(2668, 3671)"
2948,17060,609,461,"(2668, 3671)"
2918,17080,525,426,"(2668, 3671)"
2928,17080,399,329,"(2668, 3671)"
2908,17080,433,303,"(2668, 3671)"
2818,17100,614,426,"(2668, 3671)"
2808,17100,514,388,"(2668, 3671)"
2828,17100,540,380,"(2668, 3671)"
2828,17120,813,582,"(2668, 3671)"
2818,17120,661,537,"(2668, 3671)"
2838,17120,605,515,"(2668, 3671)"
2838,17140,769,579,"(2668, 3671)"
2828,17140,706,561,"(2668, 3671)"
2848,17140,679,530,"(2668, 3671)"
2828,17160,522,451,"(2668, 3671)"
2838,17160,525,451,"(2668, 3671)"
2818,17160,366,337,"(2668, 3671)"
2818,17180,441,353,"(2668, 3671)"
2808,17180,382,302,"(2668, 3671)"
2828,17180,266,243,"(2668, 3671)"
2778,17200,510,379,"(2668, 3671)"
2788,17200,474,379,"(2668, 3671)"
2798,17200,461,368,"(2668, 3671)"
2758,17220,1046,794,"(2668, 3671)"
2768,17220,1082,793,"(2668, 3671)"
2778,17220,1013,776,"(2668, 3671)"
2758,17240,995,811,"(2668, 3671)"
2768,17240,972,771,"(2668, 3671)"
2748,17240,956,645,"(2668, 3671)"
2748,17260,864,710,"(2668, 3671)"
2738,17260,895,704,"(2668, 3671)"
2758,17260,721,630,"(2668, 3671)"
2738,17280,695,579,"(2668, 3671)"
2728,17280,733,525,"(2668, 3671)"
2698,17280,597,449,"(2668, 3671)"
2708,17300,652,513,"(2668, 3671)"
2698,17300,641,509,"(2668, 3671)"
2688,17300,670,436,"(2668, 3671)"
2678,17320,573,421,"(2668, 3671)"
2688,17320,492,397,"(2668, 3671)"
2668,17320,462,328,"(2668, 3671)"
2668,17340,273,242,"(2668, 3671)"
3608,17340,125,48,"(2668, 3671)"
3598,17340,116,46,"(2668, 3671)"
3488,17360,118,49,"(2668, 3671)"
3258,17360,115,43,"(2668, 3671)"
3578,17360,99,40,"(2668, 3671)"
1070,17364,541,466,"(0, 2244)"
1120,17364,535,449,"(0, 2244)"
1060,17364,528,445,"(0, 2244)"
1120,17384,1346,1057,"(0, 2244)"
1130,17384,1100,969,"(0, 2244)"
1110,17384,1120,768,"(0, 2244)"
1160,17404,1508,1476,"(0, 2244)"
1150,17404,1411,1319,"(0, 2244)"
1170,17404,1108,1021,"(0, 2244)"
1190,17424,1722,1593,"(0, 2244)"
1180,17424,1138,1003,"(0, 2244)"
1200,17424,1074,955,"(0, 2244)"
1220,17444,1591,1409,"(0, 2244)"
1230,17444,1074,942,"(0, 2244)"
1210,17444,899,844,"(0, 2244)"
1250,17464,1548,1394,"(0, 2244)"
1240,17464,938,841,"(0, 2244)"
1260,17464,801,716,"(0, 2244)"
1270,17484,1156,1130,"(0, 2244)"
1280,17484,1204,1124,"(0, 2244)"
1260,17484,792,765,"(0, 2244)"
1300,17504,1353,1276,"(0, 2244)"
1310,17504,1075,1049,"(0, 2244)"
1290,17504,765,745,"(0, 2244)"
1330,17524,1358,1319,"(0, 2244)"
1340,17524,1096,980,"(0, 2244)"
1350,17524,786,754,"(0, 2244)"
1360,17544,1267,1161,"(0, 2244)"
1370,17544,1243,1085,"(0, 2244)"
1380,17544,930,811,"(0, 2244)"
11353,17564,600,521,"(11333, 12288)"
11333,17564,488,460,"(11333, 12288)"
11363,17564,535,460,"(11333, 12288)"
11363,17584,1321,1307,"(11333, 12288)"
11353,17584,1104,999,"(11333, 12288)"
11373,17584,1077,883,"(11333, 12288)"
11403,17604,1546,1382,"(11333, 12288)"
11393,17604,1361,1292,"(11333, 12288)"
11383,17604,962,941,"(11333, 12288)"
11433,17624,1678,1658,"(11333, 12288)"
11423,17624,1000,907,"(11333, 12288)"
11443,17624,915,847,"(11333, 12288)"
11463,17644,1318,1264,"(11333, 12288)"
11453,17644,1202,1176,"(11333, 12288)"
11443,17644,815,746,"(11333, 12288)"
11483,17664,1759,1616,"(11333, 12288)"
11473,17664,837,811,"(11333, 12288)"
11493,17664,838,701,"(11333, 12288)"
11503,17684,1306,1303,"(11333, 12288)"
11513,17684,805,657,"(11333, 12288)"
11493,17684,583,530,"(11333, 12288)"
11523,17704,1168,1136,"(11333, 12288)"
11533,17704,1118,1015,"(11333, 12288)"
11513,17704,566,536,"(11333, 12288)"
11553,17724,1789,1724,"(11333, 12288)"
11563,17724,1136,1078,"(11333, 12288)"
11543,17724,834,816,"(11333, 12288)"
11583,17744,1521,1510,"(11333, 12288)"
11593,17744,1308,1229,"(11333, 12288)"
11573,17744,1035,1005,"(11333, 12288)"
11633,17764,1440,1431,"(11333, 12288)"
11623,17764,1382,1378,"(11333, 12288)"
11613,17764,1001,988,"(11333, 12288)"
11663,17784,1458,1259,"(11333, 12288)"
11653,17784,1192,1025,"(11333, 12288)"
11673,17784,955,809,"(11333, 12288)"
11683,17804,1312,1273,"(11333, 12288)"
11693,17804,1162,1134,"(11333, 12288)"
11673,17804,882,781,"(11333, 12288)"
11713,17824,1483,1315,"(11333, 12288)"
11703,17824,930,789,"(11333, 12288)"
11723,17824,807,715,"(11333, 12288)"
11733,17844,1530,1311,"(11333, 12288)"
11723,17844,946,821,"(11333, 12288)"
11743,17844,806,748,"(11333, 12288)"
11753,17864,1144,1064,"(11333, 12288)"
11743,17864,1100,985,"(11333, 12288)"
11763,17864,655,620,"(11333, 12288)"
11763,17884,1761,1750,"(11333, 12288)"
11773,17884,851,773,"(11333, 12288)"
11753,17884,799,695,"(11333, 12288)"
11783,17904,1172,1137,"(11333, 12288)"
11773,17904,1069,1034,"(11333, 12288)"
11763,17904,652,602,"(11333, 12288)"
11793,17924,1662,1605,"(11333, 12288)"
11803,17924,874,835,"(11333, 12288)"
11783,17924,811,799,"(11333, 12288)"
11813,17944,1288,1191,"(11333, 12288)"
11803,17944,1023,924,"(11333, 12288)"
11823,17944,736,656,"(11333, 12288)"
11823,17964,1587,1528,"(11333, 12288)"
11833,17964,1000,896,"(11333, 12288)"
11843,17964,785,736,"(11333, 12288)"
11833,17984,1319,1102,"(11333, 12288)"
11843,17984,1261,1020,"(11333, 12288)"
11853,17984,951,895,"(11333, 12288)"
11843,18004,1360,1193,"(11333, 12288)"
11853,18004,1214,1053,"(11333, 12288)"
11863,18004,895,789,"(11333, 12288)"
11853,18024,1602,1210,"(11333, 12288)"
11863,18024,1105,985,"(11333, 12288)"
11843,18024,1013,928,"(11333, 12288)"
11853,18044,1536,1372,"(11333, 12288)"
11863,18044,1195,1037,"(11333, 12288)"
11843,18044,984,843,"(11333, 12288)"
11853,18064,1522,1369,"(11333, 12288)"
11863,18064,1194,1086,"(11333, 12288)"
11843,18064,996,872,"(11333, 12288)"
11853,18084,1505,1387,"(11333, 12288)"
11863,18084,1259,1081,"(11333, 12288)"
11843,18084,997,892,"(11333, 12288)"
11863,18104,1592,1312,"(11333, 12288)"
11853,18104,1229,1118,"(11333, 12288)"
11873,18104,1159,946,"(11333, 12288)"
11863,18124,1406,1208,"(11333, 12288)"
11873,18124,1454,1193,"(11333, 12288)"
11853,18124,1032,964,"(11333, 12288)"
11873,18144,1597,1442,"(11333, 12288)"
11883,18144,1208,963,"(11333, 12288)"
11863,18144,1184,939,"(11333, 12288)"
11883,18164,1417,1315,"(11333, 12288)"
11873,18164,1378,1065,"(11333, 12288)"
11863,18164,1074,943,"(11333, 12288)"
11883,18184,1433,1362,"(11333, 12288)"
11873,18184,1395,1214,"(11333, 12288)"
11863,18184,1108,1012,"(11333, 12288)"
11883,18204,1451,1313,"(11333, 12288)"
11873,18204,1396,1224,"(11333, 12288)"
11893,18204,1057,972,"(11333, 12288)"
11873,18224,1384,1220,"(11333, 12288)"
11883,18224,1471,1203,"(11333, 12288)"
11863,18224,1084,978,"(11333, 12288)"
11883,18244,1495,1262,"(11333, 12288)"
11873,18244,1400,1229,"(11333, 12288)"
11863,18244,1082,998,"(11333, 12288)"
11883,18264,1604,1420,"(11333, 12288)"
11873,18264,1364,1307,"(11333, 12288)"
11893,18264,1152,1040,"(11333, 12288)"
11883,18284,1520,1349,"(11333, 12288)"
11893,18284,1459,1292,"(11333, 12288)"
11873,18284,1183,1045,"(11333, 12288)"
11893,18304,1649,1356,"(11333, 12288)"
11903,18304,1453,1239,"(11333, 12288)"
11883,18304,1234,1181,"(11333, 12288)"
11913,18324,1609,1530,"(11333, 12288)"
11923,18324,1370,1245,"(11333, 12288)"
11903,18324,1408,1161,"(11333, 12288)"
11923,18344,1621,1515,"(11333, 12288)"
11933,18344,1618,1468,"(11333, 12288)"
11913,18344,1402,1398,"(11333, 12288)"
11943,18364,1737,1713,"(11333, 12288)"
11953,18364,1767,1649,"(11333, 12288)"
11963,18364,1631,1565,"(11333, 12288)"
11983,18384,1821,1734,"(11333, 12288)"
11973,18384,1807,1671,"(11333, 12288)"
11993,18384,1560,1557,"(11333, 12288)"
11993,18404,1688,1550,"(11333, 12288)"
11983,18404,1528,1524,"(11333, 12288)"
11973,18404,1432,1366,"(11333, 12288)"
12013,18424,1626,1534,"(11333, 12288)"
12003,18424,1560,1511,"(11333, 12288)"
11993,18424,1343,1230,"(11333, 12288)"
12023,18444,1745,1662,"(11333, 12288)"
12013,18444,1309,1287,"(11333, 12288)"
12033,18444,1292,1263,"(11333, 12288)"
12043,18464,1643,1424,"(11333, 12288)"
12033,18464,1323,1314,"(11333, 12288)"
12053,18464,1196,1027,"(11333, 12288)"
12063,18484,1632,1606,"(11333, 12288)"
12053,18484,1375,1256,"(11333, 12288)"
12073,18484,1122,947,"(11333, 12288)"
12073,18504,1411,1364,"(11333, 12288)"
12083,18504,1561,1324,"(11333, 12288)"
12063,18504,998,925,"(11333, 12288)"
12103,18524,1373,1359,"(11333, 12288)"
12093,18524,1449,1343,"(11333, 12288)"
12083,18524,969,955,"(11333, 12288)"
