anchor_idx,query_image,num_matches,num_inliers
40600,191106976197355,194,161
40650,191106976197355,259,245
40700,191106976197355,189,152
40750,191106976197355,252,202
40800,191106976197355,208,163
40850,191106976197355,191,156
40900,191106976197355,202,165
40950,191106976197355,286,248
41000,191106976197355,193,135
41050,191106976197355,158,57
41100,191106976197355,72,29
41150,191106976197355,22,12
41200,191106976197355,33,16
41250,191106976197355,13,7
41300,191106976197355,0,0
41350,191106976197355,0,0
41400,191106976197355,0,0
41450,191106976197355,0,0
37300,191727876117281,369,241
37350,191727876117281,428,241
37400,191727876117281,433,266
37450,191727876117281,398,246
37500,191727876117281,352,184
37550,191727876117281,480,234
37600,191727876117281,467,190
37650,191727876117281,369,218
37700,191727876117281,469,188
37750,191727876117281,312,210
37800,191727876117281,480,218
37850,191727876117281,459,193
37900,191727876117281,339,230
37950,191727876117281,496,233
38000,191727876117281,402,254
38050,191727876117281,439,292
38100,191727876117281,358,206
38150,191727876117281,407,277
38200,191727876117281,356,270
38250,191727876117281,385,290
38300,191727876117281,371,264
38350,191727876117281,329,217
38400,191727876117281,311,207
38450,191727876117281,385,219
38500,191727876117281,335,240
38550,191727876117281,283,189
38600,191727876117281,352,237
38650,191727876117281,281,179
38700,191727876117281,309,213
38750,191727876117281,364,229
38800,191727876117281,321,156
38850,191727876117281,314,150
38900,191727876117281,325,224
38950,191727876117281,364,143
39000,191727876117281,264,161
39050,191727876117281,258,172
39100,191727876117281,288,164
39150,191727876117281,261,185
39200,191727876117281,265,166
39250,191727876117281,296,190
39300,191727876117281,279,192
39350,191727876117281,249,137
39400,191727876117281,236,139
39450,191727876117281,236,159
39500,191727876117281,275,121
39550,191727876117281,259,144
39600,191727876117281,306,206
39650,191727876117281,332,66
39700,191727876117281,232,78
39750,191727876117281,270,74
39800,191727876117281,258,105
39850,191727876117281,232,124
39900,191727876117281,227,116
39950,191727876117281,221,144
40000,191727876117281,213,45
40050,191727876117281,169,45
40100,191727876117281,164,38
40150,191727876117281,220,43
40200,191727876117281,205,67
40250,191727876117281,153,23
40300,191727876117281,67,15
40350,191727876117281,25,14
40400,191727876117281,34,16
40450,191727876117281,24,14
40500,191727876117281,0,0
40550,191727876117281,21,12
40600,191727876117281,20,12
40650,191727876117281,55,20
40700,191727876117281,32,17
40750,191727876117281,37,20
40800,191727876117281,32,13
40850,191727876117281,60,18
40900,191727876117281,27,12
40950,191727876117281,27,13
41000,191727876117281,79,30
41050,191727876117281,16,9
41100,191727876117281,61,19
41150,191727876117281,19,11
41200,191727876117281,11,7
41250,191727876117281,9,7
41300,191727876117281,0,0
41350,191727876117281,0,0
41400,191727876117281,8,7
41450,191727876117281,0,0
37300,192692372670283,165,110
37350,192692372670283,168,122
37400,192692372670283,182,126
37450,192692372670283,210,148
37500,192692372670283,223,153
37550,192692372670283,243,174
37600,192692372670283,224,154
37650,192692372670283,224,158
37700,192692372670283,249,162
37750,192692372670283,269,198
37800,192692372670283,268,200
37850,192692372670283,256,178
37900,192692372670283,289,203
37950,192692372670283,266,184
38000,192692372670283,300,197
38050,192692372670283,250,176
38100,192692372670283,252,166
38150,192692372670283,261,170
38200,192692372670283,263,169
38250,192692372670283,257,177
38300,192692372670283,273,176
38350,192692372670283,289,186
38400,192692372670283,277,176
38450,192692372670283,314,194
38500,192692372670283,336,219
38550,192692372670283,307,237
38600,192692372670283,321,216
38650,192692372670283,326,219
38700,192692372670283,344,221
38750,192692372670283,365,249
38800,192692372670283,336,222
38850,192692372670283,374,242
38900,192692372670283,367,227
38950,192692372670283,400,265
39000,192692372670283,401,240
39050,192692372670283,393,239
39100,192692372670283,384,234
39150,192692372670283,369,241
39200,192692372670283,392,237
39250,192692372670283,421,255
39300,192692372670283,467,280
39350,192692372670283,469,299
39400,192692372670283,465,312
39450,192692372670283,492,341
39500,192692372670283,519,352
39550,192692372670283,549,341
39600,192692372670283,582,393
39650,192692372670283,538,425
39700,192692372670283,564,455
39750,192692372670283,629,454
39800,192692372670283,650,468
39850,192692372670283,677,463
39900,192692372670283,558,465
39950,192692372670283,675,479
40000,192692372670283,572,406
40050,192692372670283,525,415
40100,192692372670283,462,336
40150,192692372670283,583,477
40200,192692372670283,566,412
40250,192692372670283,508,391
40300,192692372670283,462,348
40350,192692372670283,358,261
40400,192692372670283,379,300
40450,192692372670283,388,327
40500,192692372670283,330,240
40550,192692372670283,313,220
40600,192692372670283,269,194
40650,192692372670283,239,174
40700,192692372670283,203,152
40750,192692372670283,208,150
40800,192692372670283,194,142
40850,192692372670283,223,156
40900,192692372670283,200,133
40950,192692372670283,268,199
41000,192692372670283,191,126
41050,192692372670283,166,119
41100,192692372670283,118,82
41150,192692372670283,13,7
41200,192692372670283,40,17
41250,192692372670283,21,11
41300,192692372670283,0,0
41350,192692372670283,19,14
41400,192692372670283,0,0
41450,192692372670283,0,0
7781,1951146195035728,0,0
7786,1951146195035728,0,0
7791,1951146195035728,0,0
7796,1951146195035728,0,0
7801,1951146195035728,0,0
7806,1951146195035728,0,0
7811,1951146195035728,0,0
7816,1951146195035728,0,0
7821,1951146195035728,0,0
23861,1951146195035728,672,430
23866,1951146195035728,673,422
23871,1951146195035728,666,394
23876,1951146195035728,624,387
23881,1951146195035728,585,365
2531,1951146195035728,0,0
2536,1951146195035728,0,0
2541,1951146195035728,0,0
2546,1951146195035728,20,10
2551,1951146195035728,0,0
2556,1951146195035728,0,0
2561,1951146195035728,0,0
2566,1951146195035728,0,0
2571,1951146195035728,0,0
2576,1951146195035728,0,0
2581,1951146195035728,0,0
2586,1951146195035728,0,0
2591,1951146195035728,0,0
2596,1951146195035728,0,0
37300,1954770098513826,249,175
37350,1954770098513826,228,176
37400,1954770098513826,249,193
37450,1954770098513826,271,198
37500,1954770098513826,274,219
37550,1954770098513826,320,242
37600,1954770098513826,311,236
37650,1954770098513826,305,247
37700,1954770098513826,345,257
37750,1954770098513826,328,270
37800,1954770098513826,357,322
37850,1954770098513826,385,287
37900,1954770098513826,355,293
37950,1954770098513826,476,342
38000,1954770098513826,400,287
38050,1954770098513826,446,327
38100,1954770098513826,438,388
38150,1954770098513826,443,301
38200,1954770098513826,489,352
38250,1954770098513826,563,397
38300,1954770098513826,564,406
38350,1954770098513826,598,442
38400,1954770098513826,529,354
38450,1954770098513826,503,361
38500,1954770098513826,572,445
38550,1954770098513826,581,489
38600,1954770098513826,632,532
38650,1954770098513826,599,494
38700,1954770098513826,580,510
38750,1954770098513826,730,563
38800,1954770098513826,620,506
38850,1954770098513826,675,574
38900,1954770098513826,769,645
38950,1954770098513826,728,632
39000,1954770098513826,874,738
39050,1954770098513826,998,789
39100,1954770098513826,978,870
39150,1954770098513826,1033,871
39200,1954770098513826,1094,937
39250,1954770098513826,1195,1017
39300,1954770098513826,1487,1209
39350,1954770098513826,1206,927
39400,1954770098513826,1325,1001
39450,1954770098513826,1017,767
39500,1954770098513826,868,669
39550,1954770098513826,888,759
39600,1954770098513826,719,599
39650,1954770098513826,512,410
39700,1954770098513826,523,419
39750,1954770098513826,506,389
39800,1954770098513826,510,431
39850,1954770098513826,532,456
39900,1954770098513826,442,366
39950,1954770098513826,426,356
40000,1954770098513826,364,298
40050,1954770098513826,415,356
40100,1954770098513826,325,302
40150,1954770098513826,365,306
40200,1954770098513826,344,307
40250,1954770098513826,296,272
40300,1954770098513826,305,270
40350,1954770098513826,257,209
40400,1954770098513826,251,221
40450,1954770098513826,264,238
40500,1954770098513826,256,212
40550,1954770098513826,226,188
40600,1954770098513826,220,187
40650,1954770098513826,242,209
40700,1954770098513826,203,159
40750,1954770098513826,167,132
40800,1954770098513826,199,142
40850,1954770098513826,201,160
40900,1954770098513826,227,148
40950,1954770098513826,188,144
41000,1954770098513826,111,35
41050,1954770098513826,33,13
41100,1954770098513826,37,15
41150,1954770098513826,0,0
41200,1954770098513826,0,0
41250,1954770098513826,13,7
41300,1954770098513826,0,0
41350,1954770098513826,0,0
41400,1954770098513826,0,0
41450,1954770098513826,0,0
37300,199197855374442,28,14
37350,199197855374442,95,26
37400,199197855374442,67,19
37450,199197855374442,9,7
37500,199197855374442,12,7
37550,199197855374442,30,13
37600,199197855374442,171,34
37650,199197855374442,62,17
37700,199197855374442,70,15
37750,199197855374442,43,15
37800,199197855374442,112,20
37850,199197855374442,112,27
37900,199197855374442,134,33
37950,199197855374442,158,37
38000,199197855374442,72,16
38050,199197855374442,41,15
38100,199197855374442,200,39
38150,199197855374442,172,30
38200,199197855374442,196,43
38250,199197855374442,188,33
38300,199197855374442,217,35
38350,199197855374442,173,38
38400,199197855374442,153,48
38450,199197855374442,185,44
38500,199197855374442,242,38
38550,199197855374442,203,38
38600,199197855374442,236,49
38650,199197855374442,194,39
38700,199197855374442,221,41
38750,199197855374442,229,47
38800,199197855374442,209,39
38850,199197855374442,189,37
38900,199197855374442,140,31
38950,199197855374442,184,34
39000,199197855374442,191,38
39050,199197855374442,138,39
39100,199197855374442,169,38
39150,199197855374442,175,31
39200,199197855374442,146,36
39250,199197855374442,135,39
39300,199197855374442,118,26
39350,199197855374442,222,26
39400,199197855374442,201,32
39450,199197855374442,151,32
39500,199197855374442,172,27
39550,199197855374442,151,52
39600,199197855374442,190,33
39650,199197855374442,109,34
39700,199197855374442,190,41
39750,199197855374442,206,50
39800,199197855374442,121,31
39850,199197855374442,231,51
39900,199197855374442,137,27
39950,199197855374442,181,54
40000,199197855374442,246,139
40050,199197855374442,241,105
40100,199197855374442,211,135
40150,199197855374442,241,140
40200,199197855374442,286,170
40250,199197855374442,328,187
40300,199197855374442,279,196
40350,199197855374442,334,240
40400,199197855374442,266,218
40450,199197855374442,316,262
40500,199197855374442,316,253
40550,199197855374442,300,201
40600,199197855374442,308,230
40650,199197855374442,344,231
40700,199197855374442,351,269
40750,199197855374442,342,269
40800,199197855374442,389,315
40850,199197855374442,479,384
40900,199197855374442,358,304
40950,199197855374442,317,268
41000,199197855374442,84,29
41050,199197855374442,104,45
41100,199197855374442,84,28
41150,199197855374442,72,20
41200,199197855374442,21,12
41250,199197855374442,41,14
41300,199197855374442,54,25
41350,199197855374442,37,17
41400,199197855374442,12,7
41450,199197855374442,15,10
37300,203794024725488,115,41
37350,203794024725488,159,89
37400,203794024725488,131,68
37450,203794024725488,217,106
37500,203794024725488,219,148
37550,203794024725488,223,61
37600,203794024725488,144,83
37650,203794024725488,167,106
37700,203794024725488,157,93
37750,203794024725488,156,90
37800,203794024725488,166,104
37850,203794024725488,152,92
37900,203794024725488,172,110
37950,203794024725488,178,121
38000,203794024725488,215,156
38050,203794024725488,170,115
38100,203794024725488,202,166
38150,203794024725488,212,147
38200,203794024725488,215,161
38250,203794024725488,212,163
38300,203794024725488,211,135
38350,203794024725488,200,148
38400,203794024725488,216,163
38450,203794024725488,194,124
38500,203794024725488,221,148
38550,203794024725488,225,169
38600,203794024725488,195,139
38650,203794024725488,237,178
38700,203794024725488,237,166
38750,203794024725488,259,199
38800,203794024725488,224,189
38850,203794024725488,250,191
38900,203794024725488,243,174
38950,203794024725488,264,224
39000,203794024725488,242,171
39050,203794024725488,288,225
39100,203794024725488,287,239
39150,203794024725488,286,223
39200,203794024725488,278,228
39250,203794024725488,310,221
39300,203794024725488,311,234
39350,203794024725488,342,280
39400,203794024725488,378,297
39450,203794024725488,358,304
39500,203794024725488,372,290
39550,203794024725488,400,334
39600,203794024725488,437,352
39650,203794024725488,431,322
39700,203794024725488,459,369
39750,203794024725488,484,402
39800,203794024725488,486,383
39850,203794024725488,534,405
39900,203794024725488,585,460
39950,203794024725488,604,504
40000,203794024725488,611,492
40050,203794024725488,641,489
40100,203794024725488,608,469
40150,203794024725488,735,582
40200,203794024725488,796,643
40250,203794024725488,802,703
40300,203794024725488,732,567
40350,203794024725488,724,572
40400,203794024725488,798,571
40450,203794024725488,1023,657
40500,203794024725488,835,635
40550,203794024725488,889,665
40600,203794024725488,902,644
40650,203794024725488,925,646
40700,203794024725488,1182,676
40750,203794024725488,1130,694
40800,203794024725488,700,542
40850,203794024725488,685,556
40900,203794024725488,555,425
40950,203794024725488,438,365
41000,203794024725488,351,267
41050,203794024725488,251,210
41100,203794024725488,118,98
41150,203794024725488,0,0
41200,203794024725488,26,15
41250,203794024725488,15,12
41300,203794024725488,19,15
41350,203794024725488,42,30
41400,203794024725488,8,7
41450,203794024725488,0,0
37300,214786096833734,127,38
37350,214786096833734,107,37
37400,214786096833734,139,79
37450,214786096833734,169,69
37500,214786096833734,184,104
37550,214786096833734,168,44
37600,214786096833734,199,117
37650,214786096833734,179,105
37700,214786096833734,192,112
37750,214786096833734,179,98
37800,214786096833734,192,107
37850,214786096833734,177,104
37900,214786096833734,217,127
37950,214786096833734,188,114
38000,214786096833734,186,124
38050,214786096833734,209,139
38100,214786096833734,199,123
38150,214786096833734,244,166
38200,214786096833734,200,141
38250,214786096833734,211,144
38300,214786096833734,236,155
38350,214786096833734,210,155
38400,214786096833734,227,149
38450,214786096833734,184,125
38500,214786096833734,217,153
38550,214786096833734,227,178
38600,214786096833734,206,159
38650,214786096833734,233,175
38700,214786096833734,205,169
38750,214786096833734,219,161
38800,214786096833734,225,160
38850,214786096833734,218,170
38900,214786096833734,244,178
38950,214786096833734,250,192
39000,214786096833734,231,192
39050,214786096833734,258,191
39100,214786096833734,229,189
39150,214786096833734,254,204
39200,214786096833734,252,198
39250,214786096833734,264,191
39300,214786096833734,277,223
39350,214786096833734,320,260
39400,214786096833734,309,251
39450,214786096833734,331,269
39500,214786096833734,375,307
39550,214786096833734,382,304
39600,214786096833734,370,298
39650,214786096833734,400,318
39700,214786096833734,435,379
39750,214786096833734,454,366
39800,214786096833734,428,330
39850,214786096833734,469,378
39900,214786096833734,544,449
39950,214786096833734,543,420
40000,214786096833734,578,483
40050,214786096833734,562,441
40100,214786096833734,601,485
40150,214786096833734,643,545
40200,214786096833734,669,547
40250,214786096833734,760,663
40300,214786096833734,701,627
40350,214786096833734,663,547
40400,214786096833734,731,583
40450,214786096833734,738,653
40500,214786096833734,660,539
40550,214786096833734,668,521
40600,214786096833734,687,534
40650,214786096833734,691,583
40700,214786096833734,691,595
40750,214786096833734,926,641
40800,214786096833734,1182,885
40850,214786096833734,976,731
40900,214786096833734,673,525
40950,214786096833734,535,416
41000,214786096833734,379,306
41050,214786096833734,321,256
41100,214786096833734,149,137
41150,214786096833734,25,15
41200,214786096833734,41,15
41250,214786096833734,8,7
41300,214786096833734,36,19
41350,214786096833734,30,20
41400,214786096833734,18,13
41450,214786096833734,10,7
37300,215700066730957,241,189
37350,215700066730957,246,201
37400,215700066730957,251,204
37450,215700066730957,251,206
37500,215700066730957,261,233
37550,215700066730957,256,204
37600,215700066730957,263,205
37650,215700066730957,281,219
37700,215700066730957,278,221
37750,215700066730957,300,241
37800,215700066730957,316,270
37850,215700066730957,298,246
37900,215700066730957,300,241
37950,215700066730957,296,252
38000,215700066730957,309,257
38050,215700066730957,352,265
38100,215700066730957,394,323
38150,215700066730957,373,302
38200,215700066730957,378,313
38250,215700066730957,418,352
38300,215700066730957,414,341
38350,215700066730957,405,321
38400,215700066730957,380,300
38450,215700066730957,464,369
38500,215700066730957,499,378
38550,215700066730957,488,408
38600,215700066730957,503,441
38650,215700066730957,473,407
38700,215700066730957,508,423
38750,215700066730957,538,458
38800,215700066730957,451,375
38850,215700066730957,498,406
38900,215700066730957,475,405
38950,215700066730957,511,413
39000,215700066730957,626,512
39050,215700066730957,664,594
39100,215700066730957,702,579
39150,215700066730957,722,620
39200,215700066730957,691,569
39250,215700066730957,723,592
39300,215700066730957,776,643
39350,215700066730957,870,778
39400,215700066730957,834,716
39450,215700066730957,923,833
39500,215700066730957,865,719
39550,215700066730957,1124,895
39600,215700066730957,1230,936
39650,215700066730957,1211,980
39700,215700066730957,1384,961
39750,215700066730957,1518,1199
39800,215700066730957,1162,982
39850,215700066730957,947,775
39900,215700066730957,753,660
39950,215700066730957,656,545
40000,215700066730957,581,504
40050,215700066730957,564,476
40100,215700066730957,480,428
40150,215700066730957,526,448
40200,215700066730957,461,412
40250,215700066730957,454,395
40300,215700066730957,412,322
40350,215700066730957,319,277
40400,215700066730957,343,287
40450,215700066730957,319,265
40500,215700066730957,300,255
40550,215700066730957,247,206
40600,215700066730957,212,185
40650,215700066730957,234,179
40700,215700066730957,164,148
40750,215700066730957,203,156
40800,215700066730957,209,172
40850,215700066730957,196,165
40900,215700066730957,235,193
40950,215700066730957,226,195
41000,215700066730957,142,90
41050,215700066730957,116,32
41100,215700066730957,118,43
41150,215700066730957,15,11
41200,215700066730957,12,7
41250,215700066730957,26,12
41300,215700066730957,24,14
41350,215700066730957,0,0
41400,215700066730957,20,17
41450,215700066730957,8,7
37300,218801276362390,209,157
37350,218801276362390,190,153
37400,218801276362390,225,176
37450,218801276362390,237,192
37500,218801276362390,241,190
37550,218801276362390,236,200
37600,218801276362390,273,209
37650,218801276362390,260,225
37700,218801276362390,290,215
37750,218801276362390,274,217
37800,218801276362390,296,236
37850,218801276362390,309,247
37900,218801276362390,300,255
37950,218801276362390,287,221
38000,218801276362390,292,259
38050,218801276362390,328,247
38100,218801276362390,379,311
38150,218801276362390,354,279
38200,218801276362390,371,301
38250,218801276362390,379,299
38300,218801276362390,364,296
38350,218801276362390,377,302
38400,218801276362390,363,304
38450,218801276362390,406,319
38500,218801276362390,435,353
38550,218801276362390,432,334
38600,218801276362390,436,362
38650,218801276362390,429,334
38700,218801276362390,475,386
38750,218801276362390,454,343
38800,218801276362390,455,348
38850,218801276362390,502,422
38900,218801276362390,514,407
38950,218801276362390,489,398
39000,218801276362390,575,474
39050,218801276362390,598,503
39100,218801276362390,648,557
39150,218801276362390,620,487
39200,218801276362390,646,569
39250,218801276362390,657,540
39300,218801276362390,733,629
39350,218801276362390,781,739
39400,218801276362390,794,678
39450,218801276362390,832,722
39500,218801276362390,844,687
39550,218801276362390,989,883
39600,218801276362390,1096,947
39650,218801276362390,982,823
39700,218801276362390,779,568
39750,218801276362390,1329,1020
39800,218801276362390,1693,1239
39850,218801276362390,1392,1165
39900,218801276362390,994,833
39950,218801276362390,811,656
40000,218801276362390,680,582
40050,218801276362390,635,527
40100,218801276362390,544,495
40150,218801276362390,599,524
40200,218801276362390,546,482
40250,218801276362390,490,439
40300,218801276362390,451,391
40350,218801276362390,367,304
40400,218801276362390,351,302
40450,218801276362390,361,309
40500,218801276362390,283,233
40550,218801276362390,275,213
40600,218801276362390,194,152
40650,218801276362390,195,154
40700,218801276362390,167,129
40750,218801276362390,219,170
40800,218801276362390,173,134
40850,218801276362390,220,165
40900,218801276362390,242,192
40950,218801276362390,267,206
41000,218801276362390,178,128
41050,218801276362390,182,128
41100,218801276362390,89,59
41150,218801276362390,22,13
41200,218801276362390,21,13
41250,218801276362390,29,15
41300,218801276362390,10,7
41350,218801276362390,9,7
41400,218801276362390,0,0
41450,218801276362390,0,0
37300,2236085356525798,286,182
37350,2236085356525798,307,212
37400,2236085356525798,312,189
37450,2236085356525798,376,245
37500,2236085356525798,370,232
37550,2236085356525798,389,229
37600,2236085356525798,374,262
37650,2236085356525798,387,253
37700,2236085356525798,437,272
37750,2236085356525798,434,245
37800,2236085356525798,442,264
37850,2236085356525798,436,256
37900,2236085356525798,473,273
37950,2236085356525798,499,240
38000,2236085356525798,462,232
38050,2236085356525798,433,239
38100,2236085356525798,403,260
38150,2236085356525798,425,292
38200,2236085356525798,389,292
38250,2236085356525798,378,262
38300,2236085356525798,449,279
38350,2236085356525798,374,232
38400,2236085356525798,315,230
38450,2236085356525798,366,267
38500,2236085356525798,383,249
38550,2236085356525798,368,222
38600,2236085356525798,385,254
38650,2236085356525798,390,295
38700,2236085356525798,345,215
38750,2236085356525798,354,244
38800,2236085356525798,285,155
38850,2236085356525798,284,167
38900,2236085356525798,484,303
38950,2236085356525798,288,175
39000,2236085356525798,300,217
39050,2236085356525798,301,238
39100,2236085356525798,308,209
39150,2236085356525798,266,204
39200,2236085356525798,283,229
39250,2236085356525798,334,227
39300,2236085356525798,331,249
39350,2236085356525798,296,210
39400,2236085356525798,288,211
39450,2236085356525798,308,201
39500,2236085356525798,276,203
39550,2236085356525798,324,202
39600,2236085356525798,303,223
39650,2236085356525798,234,195
39700,2236085356525798,269,190
39750,2236085356525798,252,167
39800,2236085356525798,337,258
39850,2236085356525798,307,266
39900,2236085356525798,269,214
39950,2236085356525798,275,201
40000,2236085356525798,245,169
40050,2236085356525798,249,148
40100,2236085356525798,223,129
40150,2236085356525798,254,190
40200,2236085356525798,287,207
40250,2236085356525798,210,127
40300,2236085356525798,244,48
40350,2236085356525798,98,23
40400,2236085356525798,28,11
40450,2236085356525798,56,18
40500,2236085356525798,65,23
40550,2236085356525798,38,13
40600,2236085356525798,59,22
40650,2236085356525798,67,30
40700,2236085356525798,58,21
40750,2236085356525798,71,24
40800,2236085356525798,73,26
40850,2236085356525798,38,15
40900,2236085356525798,69,38
40950,2236085356525798,60,19
41000,2236085356525798,85,19
41050,2236085356525798,64,19
41100,2236085356525798,9,7
41150,2236085356525798,20,10
41200,2236085356525798,47,17
41250,2236085356525798,103,25
41300,2236085356525798,71,18
41350,2236085356525798,44,17
41400,2236085356525798,51,22
41450,2236085356525798,0,0
37300,234149291803603,206,111
37350,234149291803603,156,118
37400,234149291803603,165,119
37450,234149291803603,234,170
37500,234149291803603,244,176
37550,234149291803603,175,128
37600,234149291803603,198,129
37650,234149291803603,185,133
37700,234149291803603,182,136
37750,234149291803603,179,129
37800,234149291803603,208,152
37850,234149291803603,181,128
37900,234149291803603,182,135
37950,234149291803603,199,142
38000,234149291803603,217,165
38050,234149291803603,207,151
38100,234149291803603,260,199
38150,234149291803603,198,146
38200,234149291803603,220,166
38250,234149291803603,253,186
38300,234149291803603,234,166
38350,234149291803603,230,180
38400,234149291803603,230,180
38450,234149291803603,240,191
38500,234149291803603,254,182
38550,234149291803603,262,214
38600,234149291803603,270,221
38650,234149291803603,274,230
38700,234149291803603,325,273
38750,234149291803603,282,219
38800,234149291803603,302,256
38850,234149291803603,333,285
38900,234149291803603,332,267
38950,234149291803603,335,268
39000,234149291803603,365,268
39050,234149291803603,385,315
39100,234149291803603,364,314
39150,234149291803603,362,282
39200,234149291803603,378,328
39250,234149291803603,366,300
39300,234149291803603,396,315
39350,234149291803603,457,387
39400,234149291803603,485,410
39450,234149291803603,441,347
39500,234149291803603,473,411
39550,234149291803603,514,466
39600,234149291803603,520,435
39650,234149291803603,512,419
39700,234149291803603,589,481
39750,234149291803603,608,546
39800,234149291803603,605,467
39850,234149291803603,683,617
39900,234149291803603,710,578
39950,234149291803603,720,620
40000,234149291803603,752,670
40050,234149291803603,768,619
40100,234149291803603,795,672
40150,234149291803603,909,747
40200,234149291803603,978,881
40250,234149291803603,1045,928
40300,234149291803603,1009,732
40350,234149291803603,1110,841
40400,234149291803603,1044,818
40450,234149291803603,1691,1239
40500,234149291803603,1351,1029
40550,234149291803603,1012,881
40600,234149291803603,786,637
40650,234149291803603,590,460
40700,234149291803603,478,386
40750,234149291803603,469,382
40800,234149291803603,431,365
40850,234149291803603,487,418
40900,234149291803603,422,321
40950,234149291803603,316,246
41000,234149291803603,292,240
41050,234149291803603,289,242
41100,234149291803603,136,103
41150,234149291803603,12,7
41200,234149291803603,13,7
41250,234149291803603,0,0
41300,234149291803603,32,20
41350,234149291803603,0,0
41400,234149291803603,0,0
41450,234149291803603,0,0
37300,234846741741899,360,212
37350,234846741741899,394,224
37400,234846741741899,408,247
37450,234846741741899,426,256
37500,234846741741899,434,243
37550,234846741741899,489,251
37600,234846741741899,497,244
37650,234846741741899,377,248
37700,234846741741899,535,233
37750,234846741741899,373,217
37800,234846741741899,578,318
37850,234846741741899,600,279
37900,234846741741899,458,253
37950,234846741741899,596,335
38000,234846741741899,505,264
38050,234846741741899,517,309
38100,234846741741899,482,304
38150,234846741741899,426,265
38200,234846741741899,445,309
38250,234846741741899,463,323
38300,234846741741899,411,298
38350,234846741741899,338,232
38400,234846741741899,329,224
38450,234846741741899,367,242
38500,234846741741899,435,287
38550,234846741741899,335,217
38600,234846741741899,392,280
38650,234846741741899,366,245
38700,234846741741899,364,255
38750,234846741741899,473,359
38800,234846741741899,311,169
38850,234846741741899,376,217
38900,234846741741899,367,237
38950,234846741741899,339,195
39000,234846741741899,290,196
39050,234846741741899,323,215
39100,234846741741899,305,155
39150,234846741741899,241,168
39200,234846741741899,257,179
39250,234846741741899,280,179
39300,234846741741899,269,192
39350,234846741741899,338,161
39400,234846741741899,285,166
39450,234846741741899,302,184
39500,234846741741899,268,136
39550,234846741741899,335,238
39600,234846741741899,360,261
39650,234846741741899,241,52
39700,234846741741899,376,60
39750,234846741741899,278,193
39800,234846741741899,325,199
39850,234846741741899,350,204
39900,234846741741899,267,156
39950,234846741741899,291,158
40000,234846741741899,226,124
40050,234846741741899,247,48
40100,234846741741899,101,27
40150,234846741741899,301,54
40200,234846741741899,270,106
40250,234846741741899,134,32
40300,234846741741899,58,17
40350,234846741741899,17,12
40400,234846741741899,36,22
40450,234846741741899,23,13
40500,234846741741899,26,16
40550,234846741741899,0,0
40600,234846741741899,0,0
40650,234846741741899,26,15
40700,234846741741899,21,11
40750,234846741741899,14,8
40800,234846741741899,29,14
40850,234846741741899,34,12
40900,234846741741899,34,13
40950,234846741741899,62,20
41000,234846741741899,45,16
41050,234846741741899,23,13
41100,234846741741899,45,17
41150,234846741741899,13,7
41200,234846741741899,10,7
41250,234846741741899,33,15
41300,234846741741899,31,12
41350,234846741741899,0,0
41400,234846741741899,0,0
41450,234846741741899,11,7
37300,235343141691258,260,172
37350,235343141691258,247,191
37400,235343141691258,246,211
37450,235343141691258,301,237
37500,235343141691258,307,254
37550,235343141691258,345,300
37600,235343141691258,349,262
37650,235343141691258,347,263
37700,235343141691258,355,292
37750,235343141691258,374,307
37800,235343141691258,360,277
37850,235343141691258,358,283
37900,235343141691258,400,310
37950,235343141691258,464,326
38000,235343141691258,442,341
38050,235343141691258,436,342
38100,235343141691258,459,389
38150,235343141691258,497,338
38200,235343141691258,501,369
38250,235343141691258,545,413
38300,235343141691258,599,454
38350,235343141691258,576,448
38400,235343141691258,530,424
38450,235343141691258,556,447
38500,235343141691258,614,538
38550,235343141691258,614,528
38600,235343141691258,645,577
38650,235343141691258,569,500
38700,235343141691258,606,512
38750,235343141691258,655,552
38800,235343141691258,576,480
38850,235343141691258,641,524
38900,235343141691258,663,537
38950,235343141691258,753,661
39000,235343141691258,813,689
39050,235343141691258,920,803
39100,235343141691258,984,820
39150,235343141691258,1066,906
39200,235343141691258,1189,1005
39250,235343141691258,1339,1113
39300,235343141691258,1735,1169
39350,235343141691258,1071,747
39400,235343141691258,1051,810
39450,235343141691258,930,737
39500,235343141691258,661,520
39550,235343141691258,752,640
39600,235343141691258,649,527
39650,235343141691258,472,413
39700,235343141691258,441,383
39750,235343141691258,439,377
39800,235343141691258,463,370
39850,235343141691258,490,381
39900,235343141691258,396,305
39950,235343141691258,415,324
40000,235343141691258,348,270
40050,235343141691258,378,305
40100,235343141691258,274,253
40150,235343141691258,394,310
40200,235343141691258,356,307
40250,235343141691258,301,265
40300,235343141691258,272,238
40350,235343141691258,275,230
40400,235343141691258,276,224
40450,235343141691258,282,236
40500,235343141691258,261,207
40550,235343141691258,234,171
40600,235343141691258,219,154
40650,235343141691258,235,154
40700,235343141691258,213,137
40750,235343141691258,173,102
40800,235343141691258,226,165
40850,235343141691258,234,153
40900,235343141691258,200,147
40950,235343141691258,219,134
41000,235343141691258,144,52
41050,235343141691258,27,13
41100,235343141691258,46,17
41150,235343141691258,23,12
41200,235343141691258,33,13
41250,235343141691258,36,15
41300,235343141691258,0,0
41350,235343141691258,0,0
41400,235343141691258,19,12
41450,235343141691258,0,0
37300,235987994946611,241,192
37350,235987994946611,229,167
