anchor_idx,query_idx,num_matches,num_inliers,anchor_range
660,11380,428,195,"(610, 1000)"
630,11380,334,191,"(610, 1000)"
700,11400,668,437,"(610, 1000)"
690,11400,599,383,"(610, 1000)"
710,11400,520,359,"(610, 1000)"
680,11400,616,329,"(610, 1000)"
640,11400,367,196,"(610, 1000)"
630,11400,308,161,"(610, 1000)"
670,11400,370,140,"(610, 1000)"
620,11400,234,134,"(610, 1000)"
650,11400,286,134,"(610, 1000)"
660,11400,315,121,"(610, 1000)"
690,11420,497,401,"(610, 1000)"
680,11420,575,346,"(610, 1000)"
640,11420,608,339,"(610, 1000)"
650,11420,417,224,"(610, 1000)"
710,11420,358,171,"(610, 1000)"
620,11420,304,148,"(610, 1000)"
630,11420,305,144,"(610, 1000)"
670,11420,357,103,"(610, 1000)"
700,11420,255,86,"(610, 1000)"
610,11420,138,77,"(610, 1000)"
610,11440,242,152,"(610, 1000)"
630,11440,291,137,"(610, 1000)"
620,11440,236,99,"(610, 1000)"
690,11440,296,84,"(610, 1000)"
700,11440,245,82,"(610, 1000)"
990,11440,126,71,"(610, 1000)"
680,11440,264,66,"(610, 1000)"
640,11440,236,65,"(610, 1000)"
650,11440,210,61,"(610, 1000)"
660,11440,233,57,"(610, 1000)"
610,11460,420,299,"(610, 1000)"
620,11460,350,139,"(610, 1000)"
710,11460,297,132,"(610, 1000)"
700,11460,248,74,"(610, 1000)"
630,11460,263,57,"(610, 1000)"
690,11460,148,47,"(610, 1000)"
680,11460,134,43,"(610, 1000)"
670,11460,134,41,"(610, 1000)"
720,11460,132,40,"(610, 1000)"
820,11460,127,40,"(610, 1000)"
630,11480,128,56,"(610, 1000)"
620,11480,100,47,"(610, 1000)"
690,11480,142,47,"(610, 1000)"
670,11480,125,39,"(610, 1000)"
610,11480,112,38,"(610, 1000)"
640,11480,118,37,"(610, 1000)"
660,11480,105,36,"(610, 1000)"
680,11480,98,30,"(610, 1000)"
920,11480,155,29,"(610, 1000)"
800,11480,82,27,"(610, 1000)"
