anchor_idx,query_idx,num_matches,num_inliers,anchor_range
9100,22950,1184,1058,"(8000, 10000)"
9150,23000,1393,1364,"(8000, 10000)"
9100,23000,1346,1211,"(8000, 10000)"
9050,23000,1247,1098,"(8000, 10000)"
9050,23050,1403,1369,"(8000, 10000)"
9100,23050,1376,1326,"(8000, 10000)"
9150,23050,1276,1222,"(8000, 10000)"
9000,23100,1361,1189,"(8000, 10000)"
8950,23100,1162,1054,"(8000, 10000)"
9050,23100,1231,1020,"(8000, 10000)"
8900,23150,1374,1334,"(8000, 10000)"
9000,23150,1258,1170,"(8000, 10000)"
8950,23150,1265,1106,"(8000, 10000)"
8900,23200,1275,1140,"(8000, 10000)"
8850,23200,1114,1004,"(8000, 10000)"
9000,23200,910,835,"(8000, 10000)"
8900,23250,995,975,"(8000, 10000)"
8800,23250,925,854,"(8000, 10000)"
8850,23250,863,809,"(8000, 10000)"
8800,23300,878,827,"(8000, 10000)"
8700,23300,921,817,"(8000, 10000)"
8600,23300,912,810,"(8000, 10000)"
8700,23350,1019,920,"(8000, 10000)"
8600,23350,1086,918,"(8000, 10000)"
8650,23350,848,790,"(8000, 10000)"
8600,23400,1065,1035,"(8000, 10000)"
8500,23400,961,814,"(8000, 10000)"
8700,23400,826,788,"(8000, 10000)"
9550,23450,1354,917,"(8000, 10000)"
8500,23450,972,895,"(8000, 10000)"
8600,23450,818,710,"(8000, 10000)"
8400,23500,1057,904,"(8000, 10000)"
8500,23500,984,892,"(8000, 10000)"
8550,23500,954,891,"(8000, 10000)"
8400,23550,1117,980,"(8000, 10000)"
8350,23550,1125,938,"(8000, 10000)"
8600,23550,943,831,"(8000, 10000)"
8350,23600,1060,941,"(8000, 10000)"
8400,23600,963,852,"(8000, 10000)"
8300,23600,923,802,"(8000, 10000)"
8250,23650,1187,1005,"(8000, 10000)"
8300,23650,1189,1002,"(8000, 10000)"
8200,23650,987,863,"(8000, 10000)"
8250,23700,1400,1377,"(8000, 10000)"
8200,23700,1263,1169,"(8000, 10000)"
9950,23700,1178,1060,"(8000, 10000)"
9950,23750,1310,1257,"(8000, 10000)"
8250,23750,1406,1181,"(8000, 10000)"
8200,23750,1296,1109,"(8000, 10000)"
8100,23800,1031,945,"(8000, 10000)"
8150,23800,1002,918,"(8000, 10000)"
8550,23800,884,787,"(8000, 10000)"
8550,23850,938,795,"(8000, 10000)"
8600,23850,802,672,"(8000, 10000)"
8650,23850,767,669,"(8000, 10000)"
8550,23900,724,639,"(8000, 10000)"
8600,23900,694,619,"(8000, 10000)"
8650,23900,670,548,"(8000, 10000)"
8550,23950,704,614,"(8000, 10000)"
8600,23950,663,511,"(8000, 10000)"
8650,23950,574,482,"(8000, 10000)"
27000,30200,1433,1333,"(27000, 30200)"
27050,30200,921,831,"(27000, 30200)"
30150,30200,714,673,"(27000, 30200)"
27100,30250,1295,1262,"(27000, 30200)"
27050,30250,1208,1024,"(27000, 30200)"
27000,30250,943,900,"(27000, 30200)"
27150,30300,1304,1292,"(27000, 30200)"
27100,30300,1479,1246,"(27000, 30200)"
27200,30300,1072,956,"(27000, 30200)"
27200,30350,1338,1266,"(27000, 30200)"
27150,30350,1300,1211,"(27000, 30200)"
27100,30350,989,987,"(27000, 30200)"
27200,30400,1388,1183,"(27000, 30200)"
27250,30400,1207,1067,"(27000, 30200)"
27150,30400,982,953,"(27000, 30200)"
27300,30450,1480,1448,"(27000, 30200)"
27250,30450,1441,1299,"(27000, 30200)"
27200,30450,1065,990,"(27000, 30200)"
27300,30500,1320,1316,"(27000, 30200)"
27350,30500,1352,1129,"(27000, 30200)"
27400,30500,1027,978,"(27000, 30200)"
27350,30550,1275,1272,"(27000, 30200)"
27400,30550,1342,1234,"(27000, 30200)"
27300,30550,848,802,"(27000, 30200)"
27400,30600,1314,1237,"(27000, 30200)"
27450,30600,1271,1035,"(27000, 30200)"
27350,30600,973,928,"(27000, 30200)"
27500,30650,1442,1298,"(27000, 30200)"
27450,30650,1257,1215,"(27000, 30200)"
27550,30650,1125,1044,"(27000, 30200)"
27550,30700,1260,1202,"(27000, 30200)"
27500,30700,1209,1166,"(27000, 30200)"
27600,30700,1110,1029,"(27000, 30200)"
27600,30750,1439,1284,"(27000, 30200)"
27650,30750,1157,1006,"(27000, 30200)"
27550,30750,1244,1005,"(27000, 30200)"
27650,30800,1477,1348,"(27000, 30200)"
27700,30800,1372,1180,"(27000, 30200)"
27750,30800,1228,974,"(27000, 30200)"
27700,30850,1520,1393,"(27000, 30200)"
27750,30850,1373,1251,"(27000, 30200)"
27650,30850,1286,1192,"(27000, 30200)"
27800,30900,1333,1149,"(27000, 30200)"
27700,30900,1208,1141,"(27000, 30200)"
27750,30900,1272,1062,"(27000, 30200)"
27800,30950,1631,1438,"(27000, 30200)"
27700,30950,1126,1053,"(27000, 30200)"
27750,30950,1163,1050,"(27000, 30200)"
9700,38700,689,612,"(8000, 10000)"
9600,38700,485,447,"(8000, 10000)"
9350,38700,537,426,"(8000, 10000)"
9700,38750,713,629,"(8000, 10000)"
9600,38750,519,491,"(8000, 10000)"
9400,38750,559,419,"(8000, 10000)"
9700,38800,717,667,"(8000, 10000)"
9600,38800,644,544,"(8000, 10000)"
9400,38800,563,490,"(8000, 10000)"
9700,38850,809,692,"(8000, 10000)"
9600,38850,729,649,"(8000, 10000)"
9650,38850,567,513,"(8000, 10000)"
9700,38900,842,765,"(8000, 10000)"
9600,38900,738,619,"(8000, 10000)"
9650,38900,627,553,"(8000, 10000)"
9700,38950,919,782,"(8000, 10000)"
9600,38950,654,600,"(8000, 10000)"
9650,38950,611,526,"(8000, 10000)"
9700,39000,908,793,"(8000, 10000)"
9600,39000,587,489,"(8000, 10000)"
9650,39000,541,489,"(8000, 10000)"
9700,39050,886,841,"(8000, 10000)"
9600,39050,573,495,"(8000, 10000)"
9650,39050,515,446,"(8000, 10000)"
9700,39100,807,731,"(8000, 10000)"
9600,39100,505,417,"(8000, 10000)"
9650,39100,482,401,"(8000, 10000)"
9700,39150,713,601,"(8000, 10000)"
8000,39150,484,407,"(8000, 10000)"
9750,39150,443,377,"(8000, 10000)"
