anchor_idx,query_idx,num_matches,num_inliers,anchor_range
9270,3570,1192,1084,"(9000, 9382)"
9290,3570,961,813,"(9000, 9382)"
9260,3570,819,802,"(9000, 9382)"
9300,3570,808,726,"(9000, 9382)"
9320,3570,664,625,"(9000, 9382)"
9250,3570,710,616,"(9000, 9382)"
9310,3570,714,587,"(9000, 9382)"
9330,3570,620,550,"(9000, 9382)"
9240,3570,651,539,"(9000, 9382)"
9290,3590,1350,1348,"(9000, 9382)"
9300,3590,1258,1138,"(9000, 9382)"
9280,3590,956,861,"(9000, 9382)"
9310,3590,857,787,"(9000, 9382)"
9320,3590,764,722,"(9000, 9382)"
9270,3590,750,690,"(9000, 9382)"
9330,3590,719,671,"(9000, 9382)"
9340,3590,607,557,"(9000, 9382)"
9260,3590,640,553,"(9000, 9382)"
9250,3590,567,480,"(9000, 9382)"
9310,3610,1630,1547,"(9000, 9382)"
9320,3610,1100,1017,"(9000, 9382)"
9300,3610,984,871,"(9000, 9382)"
9330,3610,876,823,"(9000, 9382)"
9290,3610,800,767,"(9000, 9382)"
9340,3610,830,722,"(9000, 9382)"
9280,3610,707,665,"(9000, 9382)"
9350,3610,752,607,"(9000, 9382)"
9270,3610,657,541,"(9000, 9382)"
9360,3610,628,538,"(9000, 9382)"
9330,3630,1767,1643,"(9000, 9382)"
9340,3630,1156,1080,"(9000, 9382)"
9320,3630,1133,1035,"(9000, 9382)"
9350,3630,956,894,"(9000, 9382)"
9310,3630,897,879,"(9000, 9382)"
9300,3630,780,707,"(9000, 9382)"
9360,3630,821,678,"(9000, 9382)"
9290,3630,693,616,"(9000, 9382)"
9370,3630,708,598,"(9000, 9382)"
9280,3630,641,544,"(9000, 9382)"
9350,3650,1564,1510,"(9000, 9382)"
9340,3650,1377,1364,"(9000, 9382)"
9360,3650,1166,1084,"(9000, 9382)"
9330,3650,1053,1022,"(9000, 9382)"
9370,3650,860,818,"(9000, 9382)"
9320,3650,869,806,"(9000, 9382)"
9310,3650,763,599,"(9000, 9382)"
9290,3650,589,525,"(9000, 9382)"
9300,3650,629,496,"(9000, 9382)"
9280,3650,535,490,"(9000, 9382)"
9360,3670,1731,1592,"(9000, 9382)"
9350,3670,1281,1249,"(9000, 9382)"
9370,3670,1231,1191,"(9000, 9382)"
9340,3670,1012,856,"(9000, 9382)"
9330,3670,861,843,"(9000, 9382)"
9380,3670,807,714,"(9000, 9382)"
9320,3670,742,668,"(9000, 9382)"
9310,3670,646,563,"(9000, 9382)"
9300,3670,564,457,"(9000, 9382)"
9280,3670,465,431,"(9000, 9382)"
9370,3690,1604,1321,"(9000, 9382)"
9380,3690,1276,1252,"(9000, 9382)"
9360,3690,1193,1149,"(9000, 9382)"
9350,3690,936,881,"(9000, 9382)"
9340,3690,819,698,"(9000, 9382)"
9330,3690,758,677,"(9000, 9382)"
9320,3690,608,556,"(9000, 9382)"
9310,3690,527,406,"(9000, 9382)"
9300,3690,446,373,"(9000, 9382)"
9290,3690,405,346,"(9000, 9382)"
2540,7000,1667,1510,"(2500, 2902)"
2550,7000,1225,1082,"(2500, 2902)"
2530,7000,1071,1058,"(2500, 2902)"
2520,7000,791,772,"(2500, 2902)"
2560,7000,836,667,"(2500, 2902)"
2570,7000,664,629,"(2500, 2902)"
2510,7000,629,591,"(2500, 2902)"
2580,7000,534,498,"(2500, 2902)"
2500,7000,527,486,"(2500, 2902)"
2590,7000,407,341,"(2500, 2902)"
2560,7020,1575,1550,"(2500, 2902)"
2550,7020,1328,1178,"(2500, 2902)"
2570,7020,973,881,"(2500, 2902)"
2540,7020,881,786,"(2500, 2902)"
2580,7020,695,667,"(2500, 2902)"
2530,7020,646,569,"(2500, 2902)"
2520,7020,558,532,"(2500, 2902)"
2590,7020,550,523,"(2500, 2902)"
2510,7020,500,430,"(2500, 2902)"
2600,7020,465,418,"(2500, 2902)"
2570,7040,1800,1800,"(2500, 2902)"
2580,7040,1123,1083,"(2500, 2902)"
2560,7040,1063,960,"(2500, 2902)"
2550,7040,753,681,"(2500, 2902)"
2590,7040,751,635,"(2500, 2902)"
2540,7040,596,558,"(2500, 2902)"
2600,7040,575,551,"(2500, 2902)"
2530,7040,501,449,"(2500, 2902)"
2520,7040,448,426,"(2500, 2902)"
2610,7040,449,340,"(2500, 2902)"
2590,7060,1543,1531,"(2500, 2902)"
2580,7060,1282,1171,"(2500, 2902)"
2600,7060,877,812,"(2500, 2902)"
2570,7060,815,734,"(2500, 2902)"
2560,7060,640,605,"(2500, 2902)"
2610,7060,634,549,"(2500, 2902)"
2620,7060,545,450,"(2500, 2902)"
2550,7060,496,447,"(2500, 2902)"
2630,7060,473,415,"(2500, 2902)"
2540,7060,465,410,"(2500, 2902)"
2600,7080,1421,1409,"(2500, 2902)"
2610,7080,1305,1172,"(2500, 2902)"
2620,7080,913,867,"(2500, 2902)"
2590,7080,857,780,"(2500, 2902)"
2630,7080,703,623,"(2500, 2902)"
2580,7080,621,559,"(2500, 2902)"
2640,7080,527,473,"(2500, 2902)"
2650,7080,467,416,"(2500, 2902)"
2570,7080,499,404,"(2500, 2902)"
2560,7080,451,398,"(2500, 2902)"
2620,7100,1494,1422,"(2500, 2902)"
2630,7100,1224,1102,"(2500, 2902)"
2610,7100,967,850,"(2500, 2902)"
2640,7100,784,696,"(2500, 2902)"
2650,7100,695,652,"(2500, 2902)"
2600,7100,760,648,"(2500, 2902)"
2590,7100,569,464,"(2500, 2902)"
2660,7100,541,418,"(2500, 2902)"
2580,7100,415,371,"(2500, 2902)"
2670,7100,433,368,"(2500, 2902)"
2640,7120,1445,1344,"(2500, 2902)"
2650,7120,1221,1185,"(2500, 2902)"
2630,7120,982,858,"(2500, 2902)"
2660,7120,889,741,"(2500, 2902)"
2670,7120,657,580,"(2500, 2902)"
2620,7120,637,577,"(2500, 2902)"
2680,7120,526,478,"(2500, 2902)"
2610,7120,549,476,"(2500, 2902)"
2600,7120,491,382,"(2500, 2902)"
2690,7120,448,351,"(2500, 2902)"
2670,7140,1236,1195,"(2500, 2902)"
2660,7140,1360,1181,"(2500, 2902)"
2650,7140,916,776,"(2500, 2902)"
2680,7140,752,721,"(2500, 2902)"
2640,7140,693,602,"(2500, 2902)"
2690,7140,603,545,"(2500, 2902)"
2630,7140,585,535,"(2500, 2902)"
2700,7140,504,465,"(2500, 2902)"
2620,7140,474,375,"(2500, 2902)"
2710,7140,467,373,"(2500, 2902)"
2690,7160,1248,1214,"(2500, 2902)"
2680,7160,1239,1174,"(2500, 2902)"
2670,7160,817,807,"(2500, 2902)"
2700,7160,808,717,"(2500, 2902)"
2710,7160,682,655,"(2500, 2902)"
2660,7160,626,547,"(2500, 2902)"
2720,7160,527,465,"(2500, 2902)"
2650,7160,496,434,"(2500, 2902)"
2640,7160,457,398,"(2500, 2902)"
2730,7160,467,362,"(2500, 2902)"
2700,7180,1268,1188,"(2500, 2902)"
2710,7180,1277,1138,"(2500, 2902)"
2690,7180,848,800,"(2500, 2902)"
2720,7180,822,780,"(2500, 2902)"
2680,7180,642,615,"(2500, 2902)"
2730,7180,645,565,"(2500, 2902)"
2760,7180,512,438,"(2500, 2902)"
2740,7180,542,421,"(2500, 2902)"
2670,7180,516,418,"(2500, 2902)"
2780,7180,476,403,"(2500, 2902)"
2720,7200,1334,1294,"(2500, 2902)"
2730,7200,1354,1109,"(2500, 2902)"
2740,7200,884,841,"(2500, 2902)"
2710,7200,838,671,"(2500, 2902)"
2750,7200,713,617,"(2500, 2902)"
2700,7200,619,583,"(2500, 2902)"
2760,7200,635,533,"(2500, 2902)"
2770,7200,625,527,"(2500, 2902)"
2780,7200,581,496,"(2500, 2902)"
2690,7200,560,462,"(2500, 2902)"
2750,7220,1480,1404,"(2500, 2902)"
2740,7220,1237,1153,"(2500, 2902)"
2760,7220,1066,1024,"(2500, 2902)"
2770,7220,878,833,"(2500, 2902)"
2730,7220,809,769,"(2500, 2902)"
2790,7220,701,676,"(2500, 2902)"
2780,7220,781,665,"(2500, 2902)"
2810,7220,612,583,"(2500, 2902)"
2720,7220,685,581,"(2500, 2902)"
2800,7220,697,559,"(2500, 2902)"
2770,7240,1682,1591,"(2500, 2902)"
2760,7240,1309,1289,"(2500, 2902)"
2780,7240,1266,1128,"(2500, 2902)"
2790,7240,1059,1025,"(2500, 2902)"
2750,7240,1006,937,"(2500, 2902)"
2800,7240,986,874,"(2500, 2902)"
2810,7240,827,753,"(2500, 2902)"
2740,7240,816,717,"(2500, 2902)"
2820,7240,762,641,"(2500, 2902)"
2830,7240,728,620,"(2500, 2902)"
2790,7260,1921,1602,"(2500, 2902)"
2780,7260,1458,1428,"(2500, 2902)"
2800,7260,1385,1227,"(2500, 2902)"
2810,7260,1178,1083,"(2500, 2902)"
2770,7260,1155,1026,"(2500, 2902)"
2820,7260,997,902,"(2500, 2902)"
2830,7260,950,886,"(2500, 2902)"
2760,7260,902,852,"(2500, 2902)"
2840,7260,874,724,"(2500, 2902)"
2850,7260,793,708,"(2500, 2902)"
2810,7280,1828,1747,"(2500, 2902)"
2820,7280,1543,1486,"(2500, 2902)"
2800,7280,1364,1356,"(2500, 2902)"
2830,7280,1245,1241,"(2500, 2902)"
2790,7280,1112,1087,"(2500, 2902)"
2840,7280,1077,980,"(2500, 2902)"
2780,7280,965,884,"(2500, 2902)"
2850,7280,971,834,"(2500, 2902)"
2860,7280,868,786,"(2500, 2902)"
2870,7280,781,737,"(2500, 2902)"
2830,7300,1549,1445,"(2500, 2902)"
2840,7300,1636,1436,"(2500, 2902)"
2850,7300,1336,1329,"(2500, 2902)"
2820,7300,1240,1230,"(2500, 2902)"
2860,7300,1137,969,"(2500, 2902)"
2870,7300,1026,960,"(2500, 2902)"
2800,7300,1028,936,"(2500, 2902)"
2810,7300,1124,922,"(2500, 2902)"
2880,7300,892,784,"(2500, 2902)"
2790,7300,861,757,"(2500, 2902)"
2860,7320,1679,1500,"(2500, 2902)"
2870,7320,1377,1327,"(2500, 2902)"
2850,7320,1372,1217,"(2500, 2902)"
2880,7320,1192,1113,"(2500, 2902)"
2840,7320,1139,1069,"(2500, 2902)"
2890,7320,1002,964,"(2500, 2902)"
2830,7320,1028,946,"(2500, 2902)"
2820,7320,913,819,"(2500, 2902)"
2900,7320,914,780,"(2500, 2902)"
2810,7320,839,726,"(2500, 2902)"
2880,7340,1529,1512,"(2500, 2902)"
2890,7340,1506,1416,"(2500, 2902)"
2870,7340,1256,1228,"(2500, 2902)"
2900,7340,1263,1070,"(2500, 2902)"
2860,7340,1099,1008,"(2500, 2902)"
2840,7340,904,789,"(2500, 2902)"
2850,7340,971,787,"(2500, 2902)"
2830,7340,812,694,"(2500, 2902)"
2820,7340,756,648,"(2500, 2902)"
2810,7340,696,632,"(2500, 2902)"
2900,7360,1521,1473,"(2500, 2902)"
2890,7360,1272,1121,"(2500, 2902)"
2880,7360,1035,974,"(2500, 2902)"
2870,7360,938,824,"(2500, 2902)"
2850,7360,764,724,"(2500, 2902)"
2860,7360,845,685,"(2500, 2902)"
2830,7360,669,541,"(2500, 2902)"
2840,7360,705,539,"(2500, 2902)"
2820,7360,615,516,"(2500, 2902)"
2800,7360,550,462,"(2500, 2902)"
2900,7380,977,880,"(2500, 2902)"
2890,7380,947,801,"(2500, 2902)"
2880,7380,789,695,"(2500, 2902)"
2870,7380,704,586,"(2500, 2902)"
2860,7380,650,506,"(2500, 2902)"
2840,7380,592,501,"(2500, 2902)"
2850,7380,592,496,"(2500, 2902)"
2830,7380,544,467,"(2500, 2902)"
2820,7380,492,394,"(2500, 2902)"
2800,7380,493,360,"(2500, 2902)"
4680,9400,309,287,"(4100, 5000)"
4670,9400,285,276,"(4100, 5000)"
4690,9400,290,248,"(4100, 5000)"
4700,9400,224,189,"(4100, 5000)"
4710,9400,197,169,"(4100, 5000)"
4660,9400,112,84,"(4100, 5000)"
4730,9400,156,77,"(4100, 5000)"
4720,9400,102,58,"(4100, 5000)"
4740,9400,110,57,"(4100, 5000)"
4650,9400,58,46,"(4100, 5000)"
4670,9420,1056,904,"(4100, 5000)"
4680,9420,993,854,"(4100, 5000)"
4690,9420,855,660,"(4100, 5000)"
4700,9420,773,656,"(4100, 5000)"
4710,9420,640,598,"(4100, 5000)"
4660,9420,659,540,"(4100, 5000)"
4720,9420,537,485,"(4100, 5000)"
4730,9420,479,423,"(4100, 5000)"
4740,9420,403,351,"(4100, 5000)"
4750,9420,365,333,"(4100, 5000)"
4690,9440,1643,1487,"(4100, 5000)"
4680,9440,1298,1248,"(4100, 5000)"
4700,9440,1221,1024,"(4100, 5000)"
4670,9440,1017,930,"(4100, 5000)"
4710,9440,979,929,"(4100, 5000)"
4720,9440,815,794,"(4100, 5000)"
4660,9440,737,673,"(4100, 5000)"
4750,9440,539,494,"(4100, 5000)"
4730,9440,663,492,"(4100, 5000)"
4740,9440,584,465,"(4100, 5000)"
4710,9460,1780,1737,"(4100, 5000)"
4700,9460,1454,1410,"(4100, 5000)"
4720,9460,1230,1201,"(4100, 5000)"
4690,9460,1110,1083,"(4100, 5000)"
4680,9460,930,912,"(4100, 5000)"
4730,9460,954,881,"(4100, 5000)"
4670,9460,819,757,"(4100, 5000)"
4740,9460,768,681,"(4100, 5000)"
4750,9460,683,618,"(4100, 5000)"
4660,9460,669,547,"(4100, 5000)"
4730,9480,1738,1553,"(4100, 5000)"
4720,9480,1369,1356,"(4100, 5000)"
4740,9480,1222,1123,"(4100, 5000)"
4710,9480,1044,994,"(4100, 5000)"
4750,9480,979,934,"(4100, 5000)"
4700,9480,850,813,"(4100, 5000)"
4760,9480,763,711,"(4100, 5000)"
4690,9480,758,687,"(4100, 5000)"
4770,9480,671,614,"(4100, 5000)"
4680,9480,680,592,"(4100, 5000)"
4750,9500,1804,1664,"(4100, 5000)"
4740,9500,1349,1326,"(4100, 5000)"
4760,9500,1237,1233,"(4100, 5000)"
4730,9500,995,975,"(4100, 5000)"
4770,9500,951,907,"(4100, 5000)"
4720,9500,859,788,"(4100, 5000)"
4780,9500,797,746,"(4100, 5000)"
4710,9500,776,682,"(4100, 5000)"
4790,9500,715,638,"(4100, 5000)"
4800,9500,658,577,"(4100, 5000)"
4770,9520,1720,1670,"(4100, 5000)"
4760,9520,1354,1231,"(4100, 5000)"
4780,9520,1207,1096,"(4100, 5000)"
4750,9520,1019,939,"(4100, 5000)"
4790,9520,956,904,"(4100, 5000)"
4740,9520,838,778,"(4100, 5000)"
4800,9520,819,708,"(4100, 5000)"
4730,9520,711,681,"(4100, 5000)"
4810,9520,717,664,"(4100, 5000)"
4820,9520,652,590,"(4100, 5000)"
4780,9540,1502,1457,"(4100, 5000)"
4790,9540,1513,1448,"(4100, 5000)"
4800,9540,1160,1079,"(4100, 5000)"
4770,9540,1086,1001,"(4100, 5000)"
4810,9540,975,920,"(4100, 5000)"
4820,9540,869,824,"(4100, 5000)"
4760,9540,870,799,"(4100, 5000)"
4750,9540,730,677,"(4100, 5000)"
4830,9540,651,587,"(4100, 5000)"
4740,9540,635,514,"(4100, 5000)"
4810,9560,1525,1457,"(4100, 5000)"
4800,9560,1638,1445,"(4100, 5000)"
4820,9560,1220,1201,"(4100, 5000)"
4790,9560,1247,1170,"(4100, 5000)"
4830,9560,924,841,"(4100, 5000)"
4780,9560,970,820,"(4100, 5000)"
4840,9560,829,793,"(4100, 5000)"
4770,9560,852,781,"(4100, 5000)"
4760,9560,684,603,"(4100, 5000)"
4850,9560,705,602,"(4100, 5000)"
4820,9580,1891,1810,"(4100, 5000)"
4810,9580,1472,1464,"(4100, 5000)"
4830,9580,1372,1278,"(4100, 5000)"
4840,9580,1083,986,"(4100, 5000)"
4800,9580,1165,975,"(4100, 5000)"
4790,9580,977,867,"(4100, 5000)"
4780,9580,797,764,"(4100, 5000)"
4850,9580,836,740,"(4100, 5000)"
4770,9580,700,641,"(4100, 5000)"
4860,9580,628,607,"(4100, 5000)"
460,11000,502,457,"(0, 1100)"
450,11000,527,422,"(0, 1100)"
470,11000,482,418,"(0, 1100)"
490,11000,475,389,"(0, 1100)"
430,11000,440,380,"(0, 1100)"
440,11000,469,366,"(0, 1100)"
480,11000,463,366,"(0, 1100)"
500,11000,428,349,"(0, 1100)"
510,11000,407,318,"(0, 1100)"
520,11000,409,305,"(0, 1100)"
450,11020,584,454,"(0, 1100)"
440,11020,507,420,"(0, 1100)"
470,11020,517,414,"(0, 1100)"
460,11020,549,409,"(0, 1100)"
480,11020,469,407,"(0, 1100)"
430,11020,456,394,"(0, 1100)"
490,11020,472,380,"(0, 1100)"
500,11020,438,379,"(0, 1100)"
310,11020,525,362,"(0, 1100)"
1060,11020,510,339,"(0, 1100)"
460,11040,610,488,"(0, 1100)"
440,11040,556,473,"(0, 1100)"
480,11040,535,466,"(0, 1100)"
450,11040,599,454,"(0, 1100)"
490,11040,512,446,"(0, 1100)"
470,11040,529,423,"(0, 1100)"
430,11040,469,410,"(0, 1100)"
500,11040,454,388,"(0, 1100)"
510,11040,441,375,"(0, 1100)"
310,11040,445,340,"(0, 1100)"
460,11060,611,529,"(0, 1100)"
450,11060,599,490,"(0, 1100)"
440,11060,549,477,"(0, 1100)"
480,11060,533,443,"(0, 1100)"
470,11060,589,432,"(0, 1100)"
500,11060,490,427,"(0, 1100)"
430,11060,504,421,"(0, 1100)"
490,11060,508,386,"(0, 1100)"
510,11060,441,354,"(0, 1100)"
530,11060,392,325,"(0, 1100)"
460,11080,669,576,"(0, 1100)"
450,11080,667,573,"(0, 1100)"
440,11080,638,519,"(0, 1100)"
470,11080,619,481,"(0, 1100)"
490,11080,542,452,"(0, 1100)"
480,11080,588,443,"(0, 1100)"
500,11080,499,424,"(0, 1100)"
510,11080,500,423,"(0, 1100)"
430,11080,512,413,"(0, 1100)"
520,11080,479,365,"(0, 1100)"
430,11100,739,705,"(0, 1100)"
440,11100,675,595,"(0, 1100)"
420,11100,663,479,"(0, 1100)"
450,11100,581,467,"(0, 1100)"
460,11100,533,444,"(0, 1100)"
410,11100,477,373,"(0, 1100)"
480,11100,397,344,"(0, 1100)"
470,11100,442,336,"(0, 1100)"
490,11100,392,333,"(0, 1100)"
500,11100,384,320,"(0, 1100)"
420,11120,852,790,"(0, 1100)"
410,11120,848,760,"(0, 1100)"
430,11120,762,639,"(0, 1100)"
400,11120,757,631,"(0, 1100)"
390,11120,613,598,"(0, 1100)"
380,11120,595,503,"(0, 1100)"
440,11120,567,463,"(0, 1100)"
370,11120,403,356,"(0, 1100)"
450,11120,403,318,"(0, 1100)"
460,11120,353,268,"(0, 1100)"
420,11140,1212,1083,"(0, 1100)"
410,11140,1037,953,"(0, 1100)"
430,11140,1049,946,"(0, 1100)"
400,11140,773,710,"(0, 1100)"
440,11140,742,589,"(0, 1100)"
390,11140,536,470,"(0, 1100)"
450,11140,573,434,"(0, 1100)"
380,11140,373,351,"(0, 1100)"
460,11140,477,341,"(0, 1100)"
470,11140,398,317,"(0, 1100)"
430,11160,1536,1345,"(0, 1100)"
440,11160,1385,1249,"(0, 1100)"
420,11160,1065,997,"(0, 1100)"
450,11160,1001,843,"(0, 1100)"
460,11160,811,630,"(0, 1100)"
470,11160,680,567,"(0, 1100)"
480,11160,557,511,"(0, 1100)"
410,11160,564,461,"(0, 1100)"
510,11160,416,370,"(0, 1100)"
490,11160,479,367,"(0, 1100)"
460,11180,1442,1344,"(0, 1100)"
450,11180,1415,1335,"(0, 1100)"
470,11180,1091,1081,"(0, 1100)"
440,11180,1097,1023,"(0, 1100)"
480,11180,861,844,"(0, 1100)"
430,11180,825,746,"(0, 1100)"
490,11180,715,574,"(0, 1100)"
500,11180,655,564,"(0, 1100)"
520,11180,554,507,"(0, 1100)"
530,11180,544,503,"(0, 1100)"
480,11200,1496,1442,"(0, 1100)"
470,11200,1314,1111,"(0, 1100)"
460,11200,1017,980,"(0, 1100)"
490,11200,1050,932,"(0, 1100)"
450,11200,866,807,"(0, 1100)"
500,11200,857,764,"(0, 1100)"
520,11200,681,648,"(0, 1100)"
440,11200,740,647,"(0, 1100)"
510,11200,722,614,"(0, 1100)"
530,11200,649,575,"(0, 1100)"
500,11220,1320,1300,"(0, 1100)"
490,11220,1282,1273,"(0, 1100)"
480,11220,970,905,"(0, 1100)"
510,11220,948,876,"(0, 1100)"
470,11220,800,752,"(0, 1100)"
520,11220,786,735,"(0, 1100)"
460,11220,750,693,"(0, 1100)"
530,11220,658,630,"(0, 1100)"
450,11220,648,564,"(0, 1100)"
540,11220,591,511,"(0, 1100)"
510,11240,1443,1394,"(0, 1100)"
520,11240,1162,1093,"(0, 1100)"
500,11240,1001,973,"(0, 1100)"
530,11240,884,844,"(0, 1100)"
490,11240,792,788,"(0, 1100)"
540,11240,733,657,"(0, 1100)"
480,11240,685,649,"(0, 1100)"
560,11240,561,533,"(0, 1100)"
470,11240,611,530,"(0, 1100)"
460,11240,574,522,"(0, 1100)"
530,11260,1881,1821,"(0, 1100)"
520,11260,1073,1000,"(0, 1100)"
540,11260,1009,880,"(0, 1100)"
550,11260,801,738,"(0, 1100)"
510,11260,812,716,"(0, 1100)"
500,11260,724,641,"(0, 1100)"
490,11260,635,576,"(0, 1100)"
560,11260,658,562,"(0, 1100)"
480,11260,618,518,"(0, 1100)"
570,11260,586,515,"(0, 1100)"
550,11280,1443,1332,"(0, 1100)"
540,11280,1204,1146,"(0, 1100)"
560,11280,935,893,"(0, 1100)"
570,11280,752,727,"(0, 1100)"
530,11280,872,723,"(0, 1100)"
520,11280,726,656,"(0, 1100)"
580,11280,638,592,"(0, 1100)"
510,11280,624,575,"(0, 1100)"
600,11280,553,512,"(0, 1100)"
590,11280,578,506,"(0, 1100)"
570,11300,1252,1249,"(0, 1100)"
560,11300,1321,1213,"(0, 1100)"
580,11300,919,872,"(0, 1100)"
550,11300,899,765,"(0, 1100)"
590,11300,773,713,"(0, 1100)"
540,11300,738,644,"(0, 1100)"
600,11300,632,556,"(0, 1100)"
610,11300,557,534,"(0, 1100)"
530,11300,627,511,"(0, 1100)"
510,11300,507,470,"(0, 1100)"
580,11320,1536,1361,"(0, 1100)"
590,11320,1143,1123,"(0, 1100)"
570,11320,973,952,"(0, 1100)"
600,11320,869,822,"(0, 1100)"
610,11320,756,721,"(0, 1100)"
560,11320,753,643,"(0, 1100)"
620,11320,650,593,"(0, 1100)"
630,11320,587,568,"(0, 1100)"
550,11320,640,554,"(0, 1100)"
540,11320,565,516,"(0, 1100)"
600,11340,1833,1819,"(0, 1100)"
610,11340,1172,1116,"(0, 1100)"
590,11340,1104,1047,"(0, 1100)"
620,11340,890,803,"(0, 1100)"
630,11340,793,775,"(0, 1100)"
580,11340,837,748,"(0, 1100)"
640,11340,720,665,"(0, 1100)"
570,11340,680,637,"(0, 1100)"
650,11340,645,602,"(0, 1100)"
670,11340,640,601,"(0, 1100)"
620,11360,1647,1417,"(0, 1100)"
610,11360,1221,1217,"(0, 1100)"
630,11360,1140,1012,"(0, 1100)"
640,11360,995,890,"(0, 1100)"
600,11360,903,793,"(0, 1100)"
650,11360,853,781,"(0, 1100)"
660,11360,771,696,"(0, 1100)"
590,11360,756,672,"(0, 1100)"
580,11360,643,626,"(0, 1100)"
670,11360,733,622,"(0, 1100)"
640,11380,1597,1535,"(0, 1100)"
630,11380,1496,1356,"(0, 1100)"
650,11380,1258,1051,"(0, 1100)"
620,11380,1068,985,"(0, 1100)"
660,11380,1080,941,"(0, 1100)"
670,11380,1003,895,"(0, 1100)"
610,11380,880,847,"(0, 1100)"
680,11380,910,801,"(0, 1100)"
600,11380,740,699,"(0, 1100)"
690,11380,650,580,"(0, 1100)"
650,11400,1622,1501,"(0, 1100)"
660,11400,1575,1418,"(0, 1100)"
640,11400,1324,1305,"(0, 1100)"
670,11400,1291,1167,"(0, 1100)"
680,11400,1116,1011,"(0, 1100)"
630,11400,1077,962,"(0, 1100)"
690,11400,798,777,"(0, 1100)"
620,11400,852,744,"(0, 1100)"
610,11400,727,609,"(0, 1100)"
600,11400,615,555,"(0, 1100)"
680,11420,1559,1418,"(0, 1100)"
670,11420,1509,1404,"(0, 1100)"
660,11420,1288,1125,"(0, 1100)"
650,11420,1139,1100,"(0, 1100)"
690,11420,1272,1091,"(0, 1100)"
640,11420,1035,946,"(0, 1100)"
700,11420,906,816,"(0, 1100)"
630,11420,894,794,"(0, 1100)"
620,11420,710,621,"(0, 1100)"
610,11420,615,543,"(0, 1100)"
700,11440,1663,1479,"(0, 1100)"
690,11440,1399,1340,"(0, 1100)"
710,11440,1167,1162,"(0, 1100)"
680,11440,1039,915,"(0, 1100)"
670,11440,817,802,"(0, 1100)"
660,11440,631,609,"(0, 1100)"
720,11440,730,601,"(0, 1100)"
650,11440,553,488,"(0, 1100)"
640,11440,479,441,"(0, 1100)"
630,11440,422,353,"(0, 1100)"
720,11460,1758,1753,"(0, 1100)"
710,11460,1330,1324,"(0, 1100)"
730,11460,1178,1050,"(0, 1100)"
700,11460,827,724,"(0, 1100)"
740,11460,715,661,"(0, 1100)"
690,11460,481,419,"(0, 1100)"
750,11460,350,347,"(0, 1100)"
680,11460,236,204,"(0, 1100)"
530,11460,163,151,"(0, 1100)"
500,11460,168,127,"(0, 1100)"
740,11480,1828,1593,"(0, 1100)"
750,11480,1191,1144,"(0, 1100)"
730,11480,1250,1041,"(0, 1100)"
720,11480,750,710,"(0, 1100)"
760,11480,727,631,"(0, 1100)"
710,11480,426,394,"(0, 1100)"
770,11480,371,356,"(0, 1100)"
700,11480,113,93,"(0, 1100)"
960,11480,187,71,"(0, 1100)"
570,11480,144,70,"(0, 1100)"
760,11500,1728,1485,"(0, 1100)"
770,11500,1373,1292,"(0, 1100)"
750,11500,1092,1010,"(0, 1100)"
780,11500,862,755,"(0, 1100)"
740,11500,633,551,"(0, 1100)"
790,11500,532,434,"(0, 1100)"
730,11500,327,297,"(0, 1100)"
800,11500,272,242,"(0, 1100)"
810,11500,120,104,"(0, 1100)"
240,11500,254,78,"(0, 1100)"
790,11520,1525,1426,"(0, 1100)"
780,11520,1403,1386,"(0, 1100)"
800,11520,1062,1041,"(0, 1100)"
770,11520,936,885,"(0, 1100)"
810,11520,820,787,"(0, 1100)"
30,11520,625,597,"(0, 1100)"
50,11520,599,570,"(0, 1100)"
10,11520,626,563,"(0, 1100)"
0,11520,624,554,"(0, 1100)"
40,11520,606,547,"(0, 1100)"
810,11540,1452,1346,"(0, 1100)"
800,11540,1451,1305,"(0, 1100)"
30,11540,1203,1200,"(0, 1100)"
20,11540,1204,1195,"(0, 1100)"
0,11540,1205,1178,"(0, 1100)"
10,11540,1208,1160,"(0, 1100)"
40,11540,1178,1102,"(0, 1100)"
60,11540,1107,1066,"(0, 1100)"
820,11540,1080,1023,"(0, 1100)"
50,11540,1144,992,"(0, 1100)"
80,11560,1530,1470,"(0, 1100)"
60,11560,1468,1462,"(0, 1100)"
820,11560,1652,1450,"(0, 1100)"
70,11560,1576,1359,"(0, 1100)"
40,11560,1360,1312,"(0, 1100)"
30,11560,1362,1299,"(0, 1100)"
90,11560,1303,1285,"(0, 1100)"
830,11560,1294,1282,"(0, 1100)"
0,11560,1355,1279,"(0, 1100)"
50,11560,1375,1274,"(0, 1100)"
100,11580,1865,1746,"(0, 1100)"
840,11580,1551,1460,"(0, 1100)"
830,11580,1447,1408,"(0, 1100)"
110,11580,1416,1338,"(0, 1100)"
90,11580,1452,1281,"(0, 1100)"
80,11580,1242,1223,"(0, 1100)"
70,11580,1132,1054,"(0, 1100)"
850,11580,1163,1045,"(0, 1100)"
30,11580,1053,1040,"(0, 1100)"
0,11580,1058,1032,"(0, 1100)"
850,11600,1636,1468,"(0, 1100)"
120,11600,1541,1415,"(0, 1100)"
110,11600,1552,1382,"(0, 1100)"
840,11600,1349,1260,"(0, 1100)"
100,11600,1278,1181,"(0, 1100)"
